title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
A Scrum Team consistently struggles with meeting their Sprint Goals due to poor estimation. What should the Scrum Master do? (Choose the best answer),The Scrum Master should facilitate workshops or training sessions on estimation techniques to help the team improve their ability to plan effectively. <i>The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.</i> (Scrum Guide 2020),S,PSM-I,Tools and Techniques,Allow the team to continue with their current estimation practices.,Incorrect: Continuation of poor practices without adjustment leads to repeated failures.,Facilitate a workshop on estimation techniques to help the team improve their approach.,Correct: The Scrum Master supports the team by helping them develop better estimation skills.,Reduce the scope of future Sprints until the team improves their estimations.,Incorrect: Reducing scope without addressing estimation does not solve the root problem.,Assign a team member to manage and adjust estimations during Sprints.,Incorrect: Estimations should be a collective responsibility of the Scrum Team.,,,,,2
"During the Sprint, the team notices that their Burndown Chart is not decreasing as expected. What should the Scrum Master do? (Choose the best answer)",The Scrum Master should help the team inspect their progress using the Burndown Chart and facilitate adjustments to stay on track. <i>The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.</i> (Scrum Guide 2020),S,PSM-I,Tools and Techniques,Ask the team to work faster to meet the Sprint Goal.,Incorrect: Working faster can lead to burnout and compromises quality.,Facilitate a discussion on how to adjust the work plan and manage progress more effectively.,Correct: The Scrum Master helps the team inspect progress and adapt their plan accordingly.,Update the Burndown Chart manually to reflect a more positive outlook.,Incorrect: Manipulating data undermines transparency and accountability.,Ignore the Burndown Chart and focus solely on the Sprint Review.,Incorrect: The Burndown Chart is a key tool for tracking Sprint progress and should not be ignored.,,,,,2
Which tool can help the Scrum Team visualize their work in progress and manage bottlenecks effectively? (Choose the best answer),"The Kanban Board helps the Scrum Team visualize their workflow, manage work in progress, and identify bottlenecks. <i>Kanban Boards are used to visualize work, limit work in progress, and maximize flow.</i> (Scrum Guide 2020)",S,PSM-I,Tools and Techniques,Burnup Chart,Incorrect: The Burnup Chart shows work completed versus planned but does not visualize the workflow.,Kanban Board,"Correct: A Kanban Board helps visualize the flow of work, manage bottlenecks, and optimize workflow.",Sprint Goal,Incorrect: The Sprint Goal guides the team but does not visualize or manage workflow.,Burndown Chart,Incorrect: The Burndown Chart tracks remaining work but does not visualize work in progress or bottlenecks.,,,,,2
Which three approaches can a Scrum Team use to foster continuous learning and improvement during Sprints? (Choose the three best answers),"Introducing workshops, encouraging peer reviews, and using Retrospectives effectively help Scrum Teams foster continuous learning and improvement. <i>Scrum Teams continuously improve through feedback and adaptation.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Skipping Retrospectives if the team feels no immediate improvements are needed.,Incorrect: Retrospectives are vital for continuous learning and should never be skipped.,Introducing technical workshops to enhance skills relevant to current Sprint challenges.,Correct: Workshops help the team build skills and apply new knowledge to ongoing work.,Encouraging peer reviews and pair programming to share knowledge and improve quality.,Correct: Peer reviews and pair programming foster collaboration and continuous learning among team members.,Limiting feedback to formal events like Sprint Reviews to avoid distractions.,Incorrect: Feedback should be integrated throughout the Sprint to drive immediate improvements.,"Using Retrospectives to identify both successes and areas for growth, with actionable outcomes.",Correct: Retrospectives provide a structured way to reflect on successes and identify improvements.,,,"1,3,5"
Which three practices can help a Scrum Team improve their velocity without compromising quality? (Choose the three best answers),"Breaking down tasks, using pair programming, and prioritizing valuable, less complex work help improve velocity without compromising quality. <i>Scrum Teams must find a pace that is sustainable and realistic.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Increasing Sprint length to allow more time to complete tasks.,Incorrect: Extending Sprint length disrupts the regular cadence and does not directly improve velocity.,"Breaking down large tasks into smaller, more manageable pieces.","Correct: Smaller tasks are easier to complete and track, contributing to a more consistent velocity.",Refining the Definition of Done to ensure it includes only critical quality criteria.,Incorrect: Reducing quality standards can improve speed temporarily but leads to long-term issues.,Regularly using pair programming to share knowledge and improve code quality.,Correct: Pair programming enhances quality and helps maintain a steady work pace.,Prioritizing the most valuable and least complex items to maximize output per Sprint.,"Correct: Prioritizing simpler, high-value tasks can improve velocity while ensuring value delivery.",,,"1,3,5"
Which three techniques can a Scrum Team use to foster better communication and collaboration during Sprints? (Choose the three best answers),"Using techniques like pair programming, open discussions, and team-building activities helps Scrum Teams enhance communication and foster collaboration during Sprints. <i>Effective collaboration is key to the success of a Scrum Team.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Conducting formal status meetings daily to report individual progress.,Incorrect: Formal status meetings do not necessarily foster collaboration and are not part of the Scrum framework.,Using pair programming or code reviews to encourage knowledge sharing and teamwork.,Correct: Pair programming and code reviews help team members collaborate closely and improve code quality.,Facilitating open discussions during the Daily Scrum to address challenges and adjust plans collaboratively.,Correct: Open discussions during Daily Scrums promote transparency and collective problem-solving.,Allowing the Scrum Master to manage all team communication to streamline the process.,"Incorrect: Team communication should be open and inclusive, not managed solely by the Scrum Master.",Organizing team-building activities during Retrospectives to strengthen relationships and trust.,Correct: Team-building activities in Retrospectives can improve interpersonal dynamics and overall collaboration.,,,"1,3,5"
Which two tools help the Scrum Team track and manage their progress toward the Sprint Goal? (Choose the two best answers),The Sprint Backlog and Burnup Chart are useful tools for the Scrum Team to track and manage progress towards the Sprint Goal. <i>These artifacts provide transparency about the work in the Sprint.</i> (Scrum Guide 2020),M,PSM-I,Tools and Techniques,Product Backlog,"Incorrect: The Product Backlog shows future work, not current progress.",Sprint Backlog,Correct: The Sprint Backlog includes the tasks and plan for achieving the Sprint Goal.,Burnup Chart,Correct: The Burnup Chart helps visualize work completed versus the total work planned.,Daily Scrum,"Incorrect: The Daily Scrum is an event, not a tool, but it helps in planning the day’s work.",Definition of Done,Incorrect: The Definition of Done sets quality standards but does not track progress.,,,"2,3"
Which of the following is the main purpose of the Product Backlog? (Choose the best answer),"The Product Backlog is an evolving list of everything that might be needed in the product, prioritized by the Product Owner. <i>The Product Backlog is an ordered list of everything that is known to be needed in the product.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Artifacts,To track the progress of the current Sprint.,"Incorrect: The Product Backlog contains all work needed for the product, not just for the Sprint.",To provide a comprehensive list of work for the product that is continuously updated and prioritized.,"Correct: The Product Backlog is a dynamic list of all the work needed for the product, managed by the Product Owner.",To display completed work items.,"Incorrect: The Product Backlog reflects future work, not completed tasks.",To assign tasks to the Developers.,"Incorrect: Tasks are self-managed by the Developers, not assigned by the backlog.",,,,,2
Which three actions best support effective Product Backlog Refinement? (Choose the three best answers),"Effective Product Backlog Refinement involves regular review, stakeholder engagement, and breaking down large items to ensure the team can effectively plan and execute work. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",M,PSM-I,ScrumArtifacts,Regularly reviewing and updating items with the entire Scrum Team.,"Correct: Regular review ensures that backlog items remain relevant, clear, and prioritized.",Allowing only the Product Owner to refine the backlog independently.,Incorrect: Refinement should involve the entire Scrum Team to ensure a shared understanding.,Engaging stakeholders for feedback and clarification during refinement sessions.,Correct: Stakeholder feedback ensures that backlog items align with business needs and expectations.,Waiting until Sprint Planning to refine items.,"Incorrect: Refinement should occur regularly, not just during Sprint Planning.","Breaking down large items into smaller, actionable tasks.",Correct: Breaking down large items helps the team manage work effectively within a Sprint.,,,"1,3,5"
True or False: The Product Owner can delegate some of their responsibilities to the Developers if they lack time. (Choose the best answer),"The Product Owner remains accountable for managing the Product Backlog and maximizing product value, even if they involve others in some tasks. <i>The Product Owner may do the above work or have the Developers do it. However, the Product Owner remains accountable.</i> (Scrum Guide 2020)",TF,PSM-I,Roles and Responsibilities,,"Incorrect: While the Product Owner may involve Developers, they cannot delegate their accountability.",,Correct: The Product Owner retains accountability for all responsibilities related to the Product Backlog.,,,,,,,,,false
