title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
A Scrum Team is struggling to complete work by the end of each Sprint due to unclear requirements. What should they do? (Choose the best answer),"Regular Product Backlog Refinement sessions allow the Scrum Team to clarify requirements, ensuring that the work is ready for future Sprints and aligned with the Product Goal. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",S,PSM-I,ScrumArtifacts,Ask the Product Owner to clarify requirements during Sprint Planning only.,"Incorrect: Requirements clarification should occur regularly, not just during Sprint Planning.",Engage in regular Product Backlog Refinement sessions to clarify requirements with the Product Owner.,Correct: Regular refinement helps ensure requirements are clear and ready for the Sprint.,Wait until the Sprint Review to address unclear requirements.,Incorrect: Delaying clarification until the Sprint Review risks missing the Sprint Goal.,Ignore unclear requirements and focus on what is understood.,Incorrect: Ignoring unclear requirements can lead to incomplete or low-quality work.,,,,,2
Which artifacts are mandatory in Scrum? (Choose the best answer),"Scrum defines three artifacts: Product Backlog, Sprint Backlog, and Increment. These artifacts promote transparency and inspection. <i>Scrum Guide 2020</i>",S,PSM-I,ScrumArtifacts,"Product Backlog, Sprint Backlog, Increment",Correct: These are the three key artifacts in Scrum.,"Sprint Report, Burn-down Chart, Retrospective Report",Incorrect: These items are not defined artifacts in Scrum.,"Project Plan, Design Document, User Manual",Incorrect: These documents are not part of Scrum’s defined artifacts.,"Risk Register, Issue Log, Action Items List","Incorrect: These are traditional project management tools, not Scrum artifacts.",,,,,1
Which Scrum artifact provides an overview of all the work that the Developers have committed to completing in a Sprint? (Choose the best answer),"The Sprint Backlog includes the items selected for the Sprint and the plan to deliver them, representing the team’s commitment. <i>The Sprint Backlog is a plan by and for the Developers. It is a highly visible, real-time picture of the work that the Developers plan to accomplish during the Sprint.</i> (Scrum Guide 2020)",S,PSM-I,ScrumArtifacts,The Product Backlog,"Incorrect: The Product Backlog contains all work that needs to be done in the future, not specifically for the current Sprint.",The Sprint Backlog,Correct: The Sprint Backlog shows the work the team commits to during the Sprint.,The Increment,"Incorrect: The Increment is the result of the work done during the Sprint, not the planned work.",The Definition of Done,"Incorrect: The Definition of Done is a quality measure, not an artifact showing planned work.",,,,,2
Which three artifacts are critical to providing transparency in Scrum? (Choose the three best answers),"The Product Backlog, Sprint Backlog, and Increment are the three main artifacts that provide transparency in Scrum, helping the team and stakeholders understand the state of work. <i>The Scrum framework includes three artifacts: Product Backlog, Sprint Backlog, and Increment.</i> (Scrum Guide 2020)",M,PSM-I,ScrumArtifacts,Product Backlog,Correct: The Product Backlog provides transparency into future work for the product.,Sprint Backlog,Correct: The Sprint Backlog provides transparency into the work planned for the Sprint.,Burndown Chart,"Incorrect: The Burndown Chart is a tool, not a formal artifact in Scrum.",Increment,Correct: The Increment provides a transparent view of the work completed during the Sprint.,Definition of Done,Incorrect: The Definition of Done is a shared standard but not an artifact.,,,"1,2,3"
Which three practices can help a Scrum Team enhance their Sprint Planning sessions? (Choose the three best answers),"Reviewing the Definition of Done, setting a clear Sprint Goal, and breaking down large items help enhance Sprint Planning, ensuring a focused and achievable Sprint. <i>Sprint Planning defines what can be delivered in the Sprint and how that work will be achieved.</i> (Scrum Guide 2020)",M,PSM-I,Sprint Management,Skipping Sprint Planning if the team feels confident about their work.,Incorrect: Sprint Planning is essential to define what will be delivered and how it will be achieved.,Reviewing the Definition of Done to ensure all selected work meets the necessary standards.,Correct: Reviewing the Definition of Done helps ensure that the work planned meets agreed-upon quality standards.,Setting a clear and achievable Sprint Goal to guide the team’s efforts.,Correct: A clear Sprint Goal helps the team stay focused and aligned throughout the Sprint.,Assigning tasks to individual Developers to speed up the planning process.,Incorrect: Task assignment should be a collaborative effort among the Developers.,"Breaking down large items into smaller, manageable tasks to improve estimation and commitment.",Correct: Smaller tasks help the team estimate more accurately and commit to achievable work.,,,"1,3,5"
Which two practices can help a Scrum Team enhance their estimation accuracy over time? (Choose the two best answers),"Incorporating feedback from Retrospectives and conducting estimation workshops help Scrum Teams refine their estimation accuracy, improving planning and execution. <i>Estimation helps the Scrum Team forecast progress and manage expectations.</i> (Scrum Guide 2020)",M,PSM-I,Sprint Management,Using historical velocity data as the only guide for future estimations.,Incorrect: Velocity is useful but should not be the sole factor; other aspects like task complexity and risk should also be considered.,Incorporating feedback from Retrospectives to refine estimation techniques and address past challenges.,Correct: Retrospective feedback helps the team continuously improve their estimation process.,Conducting frequent estimation workshops to practice different techniques and build consensus.,Correct: Regular practice with estimation techniques builds team confidence and accuracy.,Assigning estimation tasks to the most experienced team members to ensure precision.,Incorrect: Estimation should be a collaborative effort that benefits from diverse perspectives.,Skipping estimation for smaller tasks to save time during planning.,Incorrect: Consistent estimation practices help maintain accuracy and commitment levels across all tasks.,,,"2,3"
A Product Owner keeps adding new items to the Sprint Backlog during the Sprint. What is the best way for the Scrum Master to address this? (Choose the best answer),The Scrum Master should ensure that the Product Owner respects the boundaries of the Sprint and the commitment made to the Sprint Goal. <i>No changes are made that would endanger the Sprint Goal.</i> (Scrum Guide 2020),S,PSM-I,Sprint Management,Allow the changes as long as the Developers agree.,Incorrect: Changes should not disrupt the focus on the Sprint Goal.,Remind the Product Owner that changes are not allowed once the Sprint has started.,Correct: The Scrum Master should ensure the Sprint Goal is protected.,Adjust the Sprint Backlog to fit the new items.,Incorrect: The Sprint Backlog should not be changed once the Sprint begins without proper negotiation.,End the Sprint early and start a new one with the adjusted scope.,Incorrect: Ending Sprints early disrupts the flow and cadence of Scrum.,,,,,2
A Scrum Team is often unable to complete all the work in the Sprint Backlog. What is the best action for the Scrum Master? (Choose the best answer),"The Scrum Master should facilitate discussions during Sprint Planning and Retrospectives to help the team refine their estimation and planning practices, enabling them to meet Sprint commitments. <i>Estimation helps the Scrum Team forecast progress and manage expectations.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Extend the Sprint length to accommodate the work left unfinished.,Incorrect: Extending the Sprint disrupts the regular Scrum cadence and is not permitted.,Facilitate discussions during Sprint Planning and Retrospectives to help the team refine their estimation and planning practices.,Correct: Improved estimation and planning help the team make realistic commitments and consistently meet their Sprint Goals.,Assign fewer tasks to the team at the start of the Sprint to ensure completion.,"Incorrect: Task assignment should be based on realistic planning and team capacity, not arbitrary reductions.",Ask the Product Owner to reprioritize items to focus on easier tasks.,"Incorrect: Prioritization should be based on value, not task difficulty, and must align with the Sprint Goal.",,,,,2
"During a Sprint, the Developers notice that some tasks are taking longer than expected, which may impact the Sprint Goal. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions to help the team adjust their plan and remain focused on the Sprint Goal, promoting effective problem-solving. <i>Inspection and adaptation are core principles of Scrum.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Ask the team to work overtime to meet the Sprint Goal.,Incorrect: Working overtime is not sustainable and goes against the principle of maintaining a sustainable pace.,Facilitate a discussion to identify the root causes and adjust the plan if necessary while keeping focus on the Sprint Goal.,Correct: The Scrum Master supports the team in finding ways to stay on track without compromising quality or sustainability.,Ignore the delays and let the team manage the tasks as they see fit.,"Incorrect: The Scrum Master should help the team address issues proactively, not ignore them.",Move unfinished tasks to the next Sprint to keep the current Sprint on track.,Incorrect: Moving tasks to the next Sprint without addressing the issues undermines the planning process.,,,,,2
What is the best approach for a Scrum Team to handle a sudden change in market conditions during a Sprint? (Choose the best answer),"The Scrum Team should capture changes in market conditions in the Product Backlog, ensuring they are prioritized and addressed in future Sprints. <i>Scrum Teams only commit to work selected during Sprint Planning.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,"Immediately pivot the Sprint Goal to address the change, even if it disrupts the planned work.",Incorrect: The Sprint Goal should remain stable; changes should be managed through the Product Backlog.,Facilitate a discussion to capture the change in the Product Backlog for prioritization in future Sprints.,Correct: Changes in market conditions should be reflected in the Product Backlog and addressed in subsequent Sprints.,Ask the Developers to adjust their current work to reflect the change immediately.,Incorrect: Mid-Sprint changes disrupt focus and alignment with the Sprint Goal.,Ignore the change until the next Sprint Planning session to maintain current commitments.,Incorrect: Ignoring changes can result in missed opportunities to adapt and align future work.,,,,,2
"During the Daily Scrum, a Developer mentions that they are blocked due to unclear requirements. What is the best action for the Scrum Master? (Choose the best answer)","The Scrum Master should facilitate a quick discussion with the Product Owner to resolve unclear requirements, helping the team stay on track toward the Sprint Goal. <i>The Scrum Master helps the Scrum Team remove impediments to the team’s progress.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Ask the Developer to proceed with their best guess to avoid delays.,Incorrect: Proceeding without clarity increases the risk of errors and misalignment with the Product Goal.,Facilitate a quick discussion with the Product Owner to clarify the requirements and unblock the team.,Correct: The Scrum Master ensures effective communication between the team and the Product Owner to resolve issues promptly.,Move the unclear task to the next Sprint and focus on other work.,Incorrect: Postponing tasks disrupts the current Sprint’s flow and may impact the Sprint Goal.,Assign a team member to investigate and provide the required information later.,"Incorrect: The Scrum Team should work together to resolve impediments, not rely on individual efforts.",,,,,2
A stakeholder requests a change to a high-priority feature during the Sprint. What should the Scrum Master do? (Choose the best answer),The Scrum Master should advise stakeholders that changes need to be managed through the Sprint Planning process to protect the focus and integrity of the current Sprint. <i>Changes are not allowed during the Sprint that would endanger the Sprint Goal.</i> (Scrum Guide 2020),S,PSM-I,Sprint Management,Allow the change if the Developers agree to it.,Incorrect: Allowing changes mid-Sprint disrupts focus and jeopardizes the Sprint Goal.,Advise the stakeholder that changes should be discussed and negotiated in the next Sprint Planning session.,"Correct: Changes should be managed through proper channels, primarily during Sprint Planning.",Add the change to the Sprint Backlog immediately.,Incorrect: Adding changes mid-Sprint compromises the integrity of the agreed plan.,Pause the Sprint until the change is implemented.,Incorrect: Pausing the Sprint is not an option; it disrupts cadence and flow.,,,,,2
True or False: A Burnup Chart helps the team track progress by showing both completed work and changes in scope. (Choose the best answer),"The Burnup Chart helps the team track progress by showing completed work against the planned total, including any changes in scope. <i>Burnup Charts are useful for showing progress toward a goal line and reflecting changes in scope.</i> (Scrum Guide 2020)",TF,PSM-I,Tools and Techniques,,Correct: A Burnup Chart shows work completed against the total planned work and reflects changes in scope.,,Incorrect: The Burnup Chart is specifically designed to show progress and scope changes over time.,,,,,,,,,true
A Scrum Team is not reaching their velocity targets due to frequent context switching between tasks. What is the best course of action for the Scrum Master? (Choose the best answer),"The Scrum Master should facilitate discussions on limiting WIP to reduce context switching, helping the team focus and improve efficiency. <i>Limiting WIP helps a team deliver more valuable work by reducing delays and distractions.</i> (Scrum Guide 2020)",S,PSM-I,Tools and Techniques,Set stricter deadlines for task completion to encourage faster work.,Incorrect: Stricter deadlines can increase stress and reduce quality without addressing the underlying issue.,Facilitate a discussion on limiting Work In Progress (WIP) to help the team focus and reduce context switching.,Correct: Limiting WIP helps the team maintain focus and improves overall efficiency by reducing multitasking.,Encourage the team to work extra hours to compensate for lost time.,Incorrect: Working extra hours is unsustainable and can lead to burnout.,Assign a team member to manage task assignments and minimize switching.,"Incorrect: Task management should be a collaborative effort, not the responsibility of one individual.",,,,,2
What is the best approach to handle a recurring impediment that has not been resolved across several Sprints? (Choose the best answer),"Facilitating a dedicated session helps the Scrum Team collaboratively address persistent impediments, enhancing their problem-solving capabilities. <i>The Scrum Master is responsible for removing impediments to the team’s progress.</i> (Scrum Guide 2020)",S,PSM-I,Tools and Techniques,Continue to raise the issue in Daily Scrums until it is resolved.,Incorrect: Repeating the issue without action won’t lead to resolution.,Facilitate a dedicated problem-solving session with the team to address the impediment.,Correct: A focused session allows the team to collaboratively find a solution to persistent issues.,Report the impediment to senior management for resolution.,Incorrect: The Scrum Team should address most impediments internally unless escalations are necessary.,Assign a team member to handle the impediment separately.,Incorrect: Impediments should be addressed collectively as they impact the entire team.,,,,,2
Which tools can a Scrum Team use to forecast progress toward the Sprint Goal? (Choose the best answer),"Burndown Charts, Burnup Charts, and Cumulative Flow Diagrams are common tools in Scrum to visualize and forecast progress, helping teams inspect and adapt. <i>Various practices exist to forecast progress, like burn-downs, burn-ups, or cumulative flows.</i> (Scrum Guide 2020)",S,PSM-I,Tools and Techniques,Product Backlog Refinement sessions,"Incorrect: Refinement is for clarifying future work, not forecasting progress.","Burndown Charts, Burnup Charts, and Cumulative Flow Diagrams",Correct: These tools help visualize progress and forecast completion of work.,The Definition of Done,Incorrect: The Definition of Done ensures quality but does not forecast progress.,Sprint Retrospective,"Incorrect: The Retrospective is for reflection and improvement, not forecasting.",,,,,2
Which three approaches can help the Scrum Team effectively manage their workload and avoid burnout? (Choose the three best answers),"Limiting WIP, assessing capacity during Sprint Planning, and using Retrospectives to discuss workload challenges are effective ways to manage workload and prevent burnout. <i>Maintaining a sustainable pace helps ensure long-term productivity and team health.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Encouraging Developers to work overtime to meet deadlines.,Incorrect: Overtime is not a sustainable practice and leads to burnout.,Limiting Work In Progress (WIP) to maintain focus and quality.,"Correct: Limiting WIP helps manage the team’s workload effectively, ensuring sustainable productivity.",Regularly assessing team capacity during Sprint Planning to set realistic commitments.,Correct: Assessing capacity ensures that the team does not overcommit and can maintain a sustainable pace.,Using the Sprint Retrospective to discuss workload challenges and adjust processes as needed.,Correct: Retrospectives provide a platform for addressing workload issues and making improvements.,Adding more team members when workload increases unexpectedly.,Incorrect: Adding members mid-Sprint disrupts team dynamics and does not address root workload management issues.,,,"1,3,5"
Which three practices can help maintain a sustainable pace for the Scrum Team? (Choose the three best answers),"Maintaining a sustainable pace involves managing workload through limiting WIP, adjusting commitments, and using the Sprint Retrospective to address process issues. <i>Maintaining a sustainable pace helps ensure the team remains productive and healthy over time.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Limiting work in progress to avoid burnout.,Correct: Limiting WIP helps the team maintain a sustainable pace and manage workload effectively.,Encouraging overtime during critical periods.,Incorrect: Overtime is not a sustainable practice and should be avoided to maintain team health.,Regularly reviewing and adjusting team commitments based on capacity.,Correct: Adjusting commitments helps the team plan realistically and avoid overloading.,Using the Sprint Retrospective to identify and address workload issues.,Correct: The Retrospective is an opportunity to inspect and adapt the team’s process to maintain a sustainable pace.,Setting fixed daily working hours for all team members.,Incorrect: Flexibility is important; rigid working hours do not necessarily lead to a sustainable pace.,,,"1,3,5"
Which three techniques can help a Scrum Team improve their ability to forecast progress? (Choose the three best answers),"Burndown Charts, regular inspection of the Sprint Backlog, and effective use of Daily Scrums are crucial techniques for improving the team’s forecasting ability. <i>Inspection and adaptation are core principles that help the team stay aligned with their goals.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Using a Burndown Chart to track remaining work during the Sprint.,"Correct: Burndown Charts provide a visual representation of work progress, helping the team adjust as needed.",Relying solely on historical velocity without adjusting for current Sprint conditions.,"Incorrect: Forecasting should account for current context, not just past performance.",Conducting frequent inspection of the Sprint Backlog to adjust the plan as needed.,Correct: Regular inspection helps the team remain responsive to challenges and maintain realistic forecasts.,Skipping Sprint Reviews to save time for development work.,Incorrect: Sprint Reviews provide essential feedback that informs future forecasts.,Using Daily Scrums to track progress and make necessary adjustments.,Correct: Daily Scrums help the team inspect progress and adapt their plans to stay on track.,,,"1,3,5"
Which two approaches can help the Scrum Team address recurring impediments that are slowing down their progress? (Choose the two best answers),Using Retrospectives to identify root causes and tracking impediments visibly help the team address recurring challenges collaboratively and proactively. <i>Transparency in impediment handling helps the team stay focused on delivering value.</i> (Scrum Guide 2020),M,PSM-I,Tools and Techniques,Assign specific team members to handle all impediments separately from the rest of the team.,"Incorrect: Impediments should be addressed collectively, fostering team ownership and collaboration.",Use the Sprint Retrospective to identify root causes and plan concrete actions to prevent recurrence.,Correct: Retrospectives provide a structured opportunity to reflect on recurring issues and develop solutions.,Escalate recurring impediments to management to ensure quick resolutions.,"Incorrect: The team should first seek to resolve impediments themselves, leveraging internal problem-solving capabilities.",Track impediments visibly on an Impediment Board to keep them in focus until resolved.,Correct: Making impediments visible helps the team prioritize and address them effectively.,Only discuss impediments if they directly affect the current Sprint Goal.,"Incorrect: All impediments, regardless of their immediate impact, should be considered to maintain team efficiency.",,,"2,4"
Which two strategies can help the Product Owner maximize the value of the work delivered by the Scrum Team? (Choose the two best answers),Continuous prioritization of the Product Backlog and regular engagement with stakeholders help the Product Owner ensure that the Scrum Team delivers maximum value. <i>The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.</i> (Scrum Guide 2020),M,PSM-I,Roles and Responsibilities,Constantly reprioritizing the Product Backlog based on the latest feedback and market changes.,Correct: Continuous prioritization ensures that the most valuable work is always at the forefront of the team’s efforts.,Directing the Developers on how to implement specific features during Sprints.,"Incorrect: The Product Owner focuses on what is needed, not on dictating how work is implemented.",Engaging stakeholders regularly to gather input and refine the Product Backlog.,Correct: Regular stakeholder engagement ensures the backlog reflects real needs and maximizes value.,Assigning tasks directly to team members to ensure efficient execution.,Incorrect: The Developers self-organize to decide how best to accomplish their work.,Approving every increment before it is considered done.,"Incorrect: Approval of increments should be based on meeting the Definition of Done, not individual approvals.",,,"1,3"
Who is accountable for defining and maintaining the Definition of Done? (Choose the best answer),"The entire Scrum Team is responsible for defining and maintaining the Definition of Done, ensuring that every Increment meets the required quality standards. <i>The Definition of Done is a shared understanding of what it means for work to be complete, ensuring everyone knows what is required for any Increment to be released.</i> (Scrum Guide 2020)",S,PSM-I,Concepts,The Product Owner,"Incorrect: The Definition of Done is agreed upon by the entire Scrum Team, not just the Product Owner.",The Scrum Team,Correct: The entire Scrum Team collaborates to define and uphold the Definition of Done to ensure quality and consistency.,The Scrum Master,Incorrect: The Scrum Master facilitates the process but does not define the Definition of Done.,The Developers only,"Incorrect: While Developers use the Definition of Done, it is agreed upon by the whole Scrum Team.",,,,,2
