title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
"During the Sprint Review, stakeholders provide feedback that requires significant changes. How should the Scrum Master respond? (Choose the best answer)",The Scrum Master should facilitate discussions to gather feedback and update the Product Backlog for future planning. <i>The Sprint Review is an opportunity to inspect the Increment and adapt the Product Backlog based on feedback.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Ask the team to implement the changes immediately to satisfy stakeholders.,Incorrect: Immediate implementation without evaluation can disrupt the Sprint.,Facilitate a discussion to incorporate feedback into the Product Backlog and guide future work.,Correct: The Scrum Master ensures feedback is used to refine and guide future work.,Ignore the feedback as it is outside the scope of the current Sprint.,Incorrect: Feedback should be acknowledged and used to adapt the Product Backlog.,Request the stakeholders to provide feedback in the next Sprint Planning session.,Incorrect: Feedback is crucial during the Sprint Review to adapt future work.,,,,,2
"During the Sprint, the Developers find that some tasks are taking longer than expected. What should they do? (Choose the best answer)","The Developers should use the Daily Scrum to inspect and adapt their plan, ensuring they make necessary adjustments to stay on track with the Sprint Goal. <i>During the Sprint, the Developers modify their plan each day toward the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Work overtime to complete all tasks as planned.,Incorrect: Overworking can lead to burnout and does not align with maintaining a sustainable pace.,"Inspect and adapt their plan during the Daily Scrum, adjusting tasks as needed.",Correct: The Developers should inspect their progress daily and adjust their plan to stay on track toward the Sprint Goal.,Extend the Sprint duration to accommodate the delays.,Incorrect: Sprints are time-boxed and cannot be extended to accommodate delays.,Ignore the delays and continue working as planned.,Incorrect: Ignoring delays can jeopardize the achievement of the Sprint Goal.,,,,,2
Which Scrum event is primarily focused on inspecting and adapting the process to improve team performance? (Choose the best answer),The Sprint Retrospective is the Scrum event focused on inspecting and adapting the team’s process to improve future performance. <i>The purpose of the Sprint Retrospective is to plan ways to increase quality and effectiveness.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Sprint Planning,"Incorrect: Sprint Planning focuses on defining work, not process improvement.",Sprint Retrospective,Correct: The Sprint Retrospective is dedicated to inspecting the process and identifying areas for improvement.,Sprint Review,"Incorrect: The Sprint Review focuses on product feedback, not process improvement.",Daily Scrum,"Incorrect: The Daily Scrum focuses on daily progress, not process inspection.",,,,,2
Which event allows the Scrum Team to inspect progress toward the Sprint Goal and adapt the Sprint Backlog as necessary? (Choose the best answer),"The Daily Scrum is a daily opportunity for the team to inspect their progress and adapt their plan toward achieving the Sprint Goal. <i>The Developers can select whatever structure and techniques they want, as long as their Daily Scrum focuses on progress toward the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Sprint Planning,"Incorrect: Sprint Planning is for setting the initial plan for the Sprint, not inspecting progress.",Daily Scrum,Correct: The Daily Scrum allows the team to inspect progress and adapt their work toward the Sprint Goal.,Sprint Retrospective,"Incorrect: The Retrospective focuses on improving the process, not tracking progress toward the Sprint Goal.",Sprint Review,"Incorrect: The Sprint Review inspects the Increment, not daily progress.",,,,,2
What is the primary purpose of the Sprint Retrospective? (Choose the best answer),The Sprint Retrospective helps the team inspect their processes and make improvements for future Sprints. <i>The purpose of the Sprint Retrospective is to plan ways to increase quality and effectiveness.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,To evaluate the performance of individual team members.,"Incorrect: The Retrospective focuses on the team’s process, not individual performance.",To inspect and adapt the team’s process to improve quality and effectiveness.,Correct: The Retrospective aims to help the team continuously improve its processes.,To plan the work for the next Sprint.,"Incorrect: Sprint Planning is the event for planning the next Sprint, not the Retrospective.",To review the Increment and gather feedback from stakeholders.,"Incorrect: This is the purpose of the Sprint Review, not the Retrospective.",,,,,2
What is the main purpose of the Sprint Planning event? (Choose the best answer),The primary purpose of Sprint Planning is to set the Sprint Goal and create a plan for achieving it during the upcoming Sprint. <i>The purpose of Sprint Planning is to define what can be delivered in the Sprint and how that work will be achieved.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,To set the Sprint Goal and define the work that will be done in the Sprint.,Correct: Sprint Planning focuses on setting the goal and planning the work for the Sprint.,To review the work completed in the previous Sprint.,"Incorrect: This is the focus of the Sprint Review, not Sprint Planning.",To finalize the product for release.,Incorrect: Releasing the product is not the purpose of Sprint Planning.,To assign tasks to individual team members.,Incorrect: The team self-organizes and decides how to handle tasks.,,,,,1
The Scrum Team realizes that a key stakeholder is not providing timely feedback on the increments. What should the team do? (Choose the best answer),The Scrum Master plays a key role in ensuring that stakeholders are engaged and that their feedback is integrated into the Scrum process effectively. <i>The Scrum Master helps the Scrum Team understand the need for clear and concise Product Backlog items.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Skip involving the stakeholder in the next review.,Incorrect: Stakeholder involvement is crucial for valuable feedback.,Work with the Scrum Master to engage the stakeholder more effectively.,"Correct: The Scrum Master facilitates communication between the team and stakeholders, ensuring feedback is timely and useful.",Ignore the stakeholder and proceed with the work.,Incorrect: Stakeholder feedback is essential for aligning work with business needs.,Change the Sprint Goal to accommodate delays in feedback.,"Incorrect: The Sprint Goal should remain the same, and feedback should be managed effectively.",,,,,2
The Product Owner wants to add a new high-priority item to the current Sprint. How should the Scrum Team handle this? (Choose the best answer),"The Scrum Team should evaluate the proposed change collaboratively to understand its impact on the Sprint Goal and decide if it can be accommodated without compromising the Sprint. <i>The Developers can adjust their plan each day during the Sprint, and adjust the Sprint Backlog as needed.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Add the item immediately to keep the Product Owner happy.,Incorrect: Changes to the Sprint Backlog during the Sprint should be minimized to maintain focus.,Discuss the change with the Scrum Team to determine its impact on the Sprint Goal before making any decisions.,Correct: The team should evaluate the impact of any changes to ensure they do not jeopardize the Sprint Goal.,Ignore the request and focus on the current Sprint Backlog items.,Incorrect: The team should not ignore the Product Owner’s input but evaluate it collaboratively.,Ask the Scrum Master to resolve the conflict between the team and the Product Owner.,Incorrect: The team should work together to assess the request and its impact.,,,,,2
How can a Scrum Team ensure they are delivering value to stakeholders consistently? (Choose the best answer),"Engaging stakeholders during the Sprint Review allows the Scrum Team to gather feedback, ensuring that their work remains valuable and aligned with stakeholder expectations. <i>The Sprint Review is a working session, and the Scrum Team should avoid limiting it to a presentation.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Deliver only what the Product Owner requests without stakeholder input.,Incorrect: Stakeholder feedback is essential to ensure that the work delivers value.,Engage stakeholders during the Sprint Review to gather feedback and adjust the Product Backlog accordingly.,"Correct: Engaging stakeholders in the Sprint Review ensures that feedback is incorporated, aligning future work with their needs.","Focus on delivering as much work as possible, regardless of feedback.",Incorrect: Quantity of work does not guarantee value; stakeholder feedback is crucial.,Work in isolation to avoid external disruptions.,Incorrect: Collaboration with stakeholders is vital for delivering valuable outcomes.,,,,,2
"During Sprint Planning, the team disagrees on the complexity of a task. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions to help the team reach a consensus on task complexity, ensuring accurate planning and alignment. <i>Sprint Planning defines what can be delivered in the Sprint and how that work will be achieved.</i> (Scrum Guide 2020)",S,PSM-I,Scrum Events,Decide on the complexity level to keep the planning session moving.,Incorrect: The Scrum Master facilitates but does not decide task complexity.,Facilitate a discussion to explore the different perspectives and reach a consensus on task complexity.,Correct: Facilitating a discussion helps the team understand each other's viewpoints and agree on complexity.,Ask the Product Owner to simplify the task to reduce complexity.,Incorrect: Simplification without team input may lead to misunderstandings and reduce the effectiveness of the planning.,Move the task to the next Sprint until the team can agree on the complexity.,Incorrect: Postponing decisions disrupts the planning process and can delay work unnecessarily.,,,,,2
True or False: The Product Backlog must always be refined fully before Sprint Planning. (Choose the best answer),"Product Backlog refinement is an ongoing process that helps clarify and prepare items for future Sprints but does not need to be fully completed before Sprint Planning. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",TF,PSM-I,ScrumArtifacts,,Incorrect: The Product Backlog is an evolving artifact and does not need to be fully refined at any point.,,Correct: Product Backlog refinement is continuous and does not have to be complete before Sprint Planning.,,,,,,,,,false
A Scrum Team is having difficulty completing Product Backlog items within one Sprint. What action should they take? (Choose the best answer),"Splitting larger items during Product Backlog Refinement ensures that work can be completed within the Sprint, making it manageable and aligning with the team's capacity. <i>Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.</i> (Scrum Guide 2020)",S,PSM-I,ScrumArtifacts,"Split larger items into smaller, more manageable tasks during Product Backlog Refinement.","Correct: Splitting larger items helps ensure that work can be completed within a single Sprint, aligning with the team’s capacity.",Extend the Sprint duration to accommodate the work.,Incorrect: Sprints are time-boxed and should not be extended.,Ask the Scrum Master to remove items from the Sprint Backlog mid-Sprint.,"Incorrect: The Sprint Backlog should be adjusted collaboratively with the team, not unilaterally.",Focus on completing the easiest tasks first to show progress.,"Incorrect: Work should be planned and prioritized to deliver value, not just show progress.",,,,,1
Which artifact provides the Developers with a real-time picture of the work they plan to accomplish during the Sprint? (Choose the best answer),"The Sprint Backlog provides the Developers with a clear, real-time view of the work they have committed to completing during the Sprint and their plan for achieving the Sprint Goal. <i>The Sprint Backlog is a plan by and for the Developers.</i> (Scrum Guide 2020)",S,PSM-I,ScrumArtifacts,Product Backlog,"Incorrect: The Product Backlog contains all future work, not the plan for the current Sprint.",Sprint Backlog,Correct: The Sprint Backlog is a real-time picture of the work the Developers plan to do during the Sprint.,Increment,"Incorrect: The Increment is the result of the work completed during the Sprint, not the planned work.",Definition of Done,"Incorrect: The Definition of Done is a quality standard, not a plan for the Sprint.",,,,,2
Which of the following best describes the purpose of the Sprint Backlog? (Choose the best answer),The Sprint Backlog outlines the work that the Developers have committed to completing during the Sprint and serves as their plan to achieve the Sprint Goal. <i>The Sprint Backlog is a plan by and for the Developers.</i> (Scrum Guide 2020),S,PSM-I,ScrumArtifacts,To provide a detailed schedule for the team’s work.,"Incorrect: The Sprint Backlog is a plan, not a detailed schedule.",To outline the work Developers will perform during the Sprint and their plan to meet the Sprint Goal.,Correct: The Sprint Backlog contains selected Product Backlog items and the team’s plan for achieving the Sprint Goal.,To track the team’s individual tasks and performance metrics.,"Incorrect: The Sprint Backlog is about collective progress, not individual tracking.",To capture all tasks assigned by the Product Owner.,Incorrect: The Product Owner does not assign tasks; the team self-manages.,,,,,2
Which three practices can help a Scrum Team improve the accuracy of their Sprint Planning? (Choose the three best answers),"Discussing risks, breaking down large items, and using Retrospective insights help Scrum Teams improve the accuracy of their Sprint Planning. <i>Estimation helps the Scrum Team forecast progress and manage expectations.</i> (Scrum Guide 2020)",M,PSM-I,Sprint Management,Using historical velocity as the sole predictor of future capacity.,Incorrect: Velocity is a useful reference but should not be the only factor considered during planning.,Discussing risks and uncertainties openly during Sprint Planning to adjust estimates accordingly.,Correct: Open discussions about risks help the team make more accurate estimates and commitments.,"Breaking down large Product Backlog items into smaller, more manageable tasks.",Correct: Smaller tasks are easier to estimate accurately and help the team plan their work effectively.,Skipping estimation and focusing solely on delivering as much as possible.,Incorrect: Skipping estimation can lead to overcommitment and unmet goals.,Regularly reviewing past Sprint performance during Retrospectives to refine estimation techniques.,Correct: Retrospective insights help the team continuously improve their estimation process.,,,"1,3,5"
Which two practices can help a Scrum Team effectively manage work that carries over from one Sprint to the next? (Choose the two best answers),Reviewing unfinished work during Sprint Planning and including it only if it aligns with the Sprint Goal help manage carry-over effectively and maintain focus. <i>The Sprint Goal is the single objective for the Sprint.</i> (Scrum Guide 2020),M,PSM-I,Sprint Management,Moving unfinished work directly to the next Sprint without discussion.,Incorrect: Unfinished work should be reviewed and reprioritized during Sprint Planning to ensure it aligns with current goals.,Reviewing the unfinished work during Sprint Planning to reassess its priority and refine it if needed.,Correct: Reviewing and refining carried-over work ensures it is well-understood and appropriately prioritized for the next Sprint.,Blaming individual team members for unfinished work to ensure accountability.,Incorrect: Blame undermines team morale and does not address process improvements.,Adjusting the Definition of Done to make it easier to meet Sprint commitments.,Incorrect: Lowering standards compromises quality and does not solve the issue of incomplete work.,Including the work in the next Sprint Backlog only if it aligns with the Sprint Goal.,Correct: Ensuring work aligns with the Sprint Goal helps maintain focus and coherence in the team’s efforts.,,,"1,3"
"A Product Owner frequently requests changes during the Sprint, disrupting the team’s focus. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should coach the Product Owner on managing changes effectively, ensuring that the agreed Sprint Backlog remains stable. <i>No changes are made that would endanger the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Allow the changes if they seem necessary.,Incorrect: Allowing changes during the Sprint disrupts the team’s focus on the Sprint Goal.,Coach the Product Owner to manage changes during backlog refinement or the next Sprint Planning session.,Correct: The Scrum Master helps protect the team’s focus by ensuring changes are managed through proper channels.,Ask the Developers to accommodate the changes as best they can.,Incorrect: Accommodating changes mid-Sprint without proper evaluation can disrupt the Sprint Goal.,Pause the Sprint until the changes are assessed.,Incorrect: Pausing the Sprint disrupts the team’s workflow and should be avoided.,,,,,2
A Scrum Team is having trouble completing all Product Backlog items in their Sprint. What should the Scrum Master do first? (Choose the best answer),The Scrum Master should focus on helping the team improve their planning and estimation skills to prevent recurring issues. <i>The Scrum Master helps everyone understand Scrum theory and practice.</i> (Scrum Guide 2020),S,PSM-I,Sprint Management,Increase the Sprint length.,Incorrect: Adjusting the length of the Sprint is against Scrum rules.,Coach the team on improving their planning and estimation techniques.,Correct: This approach helps the team to better forecast their capacity and deliver within the Sprint.,Remove some work to make it achievable.,Incorrect: The team should strive to improve their planning rather than reducing scope reactively.,Encourage the team to work longer hours.,Incorrect: Overworking is unsustainable and does not align with Scrum values.,,,,,2
"During a Sprint, the Developers encounter a technical challenge that none of them have faced before, causing delays. What is the best course of action for the Scrum Master? (Choose the best answer)","The Scrum Master should facilitate discussions that promote collaborative problem-solving, helping the team learn and overcome challenges as a unit. <i>Collaboration is key to addressing complex problems effectively.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Assign the task to the most experienced Developer to handle the challenge alone.,Incorrect: Assigning tasks based on experience can lead to bottlenecks and does not foster team collaboration.,"Facilitate a discussion to explore different solutions as a team, encouraging collaboration and shared learning.",Correct: Facilitating collaborative problem-solving helps the team learn and overcome challenges together.,"Ignore the challenge, trusting the team will eventually figure it out.",Incorrect: Ignoring challenges can lead to significant delays and frustration among team members.,Ask the Product Owner to adjust the Sprint Backlog to remove the task causing delays.,Incorrect: Adjusting the Sprint Backlog without team consensus can disrupt focus and commitment.,,,,,2
Which approach best helps a Scrum Team manage dependencies that may impact their ability to meet the Sprint Goal? (Choose the best answer),Proactively managing dependencies through discussion and planning helps the Scrum Team maintain focus and address potential impacts on the Sprint Goal. <i>The Scrum Master helps the Scrum Team remove impediments to the team’s progress.</i> (Scrum Guide 2020),S,PSM-I,Sprint Management,Assign a team member to monitor and handle all dependencies independently.,Incorrect: Dependency management should be a collective effort to ensure team awareness and collaboration.,Facilitate a discussion to identify and plan for dependencies during Sprint Planning and track them throughout the Sprint.,Correct: Proactively managing dependencies helps the team stay aligned and address issues before they affect the Sprint Goal.,Ignore dependencies as they arise and focus on internal tasks only.,Incorrect: Ignoring dependencies can lead to delays and missed Sprint Goals.,Escalate all dependencies to the Product Owner for them to handle.,Incorrect: Dependency management is a team responsibility; the Product Owner may assist but should not handle them alone.,,,,,2
"During the Sprint Planning, the team realizes that one of the selected Product Backlog items is not clearly understood. What should the Scrum Master do? (Choose the best answer)","The Scrum Master should facilitate discussions to ensure all items selected for the Sprint are clear and understood, aligning the team’s efforts with the Sprint Goal. <i>The Developers can select whatever structure and techniques they want, as long as their Daily Scrum focuses on progress toward the Sprint Goal.</i> (Scrum Guide 2020)",S,PSM-I,Sprint Management,Allow the team to proceed based on their best assumptions.,Incorrect: Making assumptions without clarity can lead to errors and misalignment with the Sprint Goal.,Facilitate a discussion with the Product Owner to clarify the item before including it in the Sprint.,Correct: Ensuring clarity before starting work helps the team stay aligned with the Sprint Goal.,Remove the item from the Sprint and focus on other tasks.,Incorrect: Removing items without discussion may disrupt the Sprint Planning process.,Ignore the issue to avoid delaying the Sprint Planning session.,Incorrect: Ignoring the issue can lead to misunderstandings and incomplete work.,,,,,2
A stakeholder complains that the Sprint Review is just a demo and not useful. How should the Scrum Master address this feedback? (Choose the best answer),The Scrum Master should coach stakeholders on the importance of the Sprint Review as a collaborative inspection of the Increment. <i>The Scrum Team and stakeholders inspect the outcome of the Sprint and determine future adaptations.</i> (Scrum Guide 2020),S,PSM-I,Sprint Management,Agree with the stakeholder and suggest skipping the Sprint Review.,Incorrect: The Sprint Review is a crucial inspect and adapt opportunity.,Coach the stakeholders on the purpose of the Sprint Review.,Correct: The Scrum Master should ensure stakeholders understand the value of the Sprint Review.,Turn the Sprint Review into a formal presentation.,Incorrect: The Sprint Review should remain an informal working session.,Invite more stakeholders to provide feedback.,Incorrect: Simply increasing attendees does not improve the session's effectiveness.,,,,,2
"True or False: The Burndown Chart is a tool used to visualize the remaining work during a Sprint, helping the team track their progress toward the Sprint Goal. (Choose the best answer)",The Burndown Chart is used by the team to track the remaining work during a Sprint and helps them monitor their progress toward the Sprint Goal. <i>The Burndown Chart tracks work remaining in the Sprint.</i> (Scrum Guide 2020),TF,PSM-I,Tools and Techniques,,Correct: The Burndown Chart helps visualize the amount of work remaining and tracks progress toward the Sprint Goal.,,Incorrect: The Burndown Chart is specifically designed to track remaining work and progress during a Sprint.,,,,,,,,,true
"A Scrum Team frequently struggles with managing work in progress (WIP) during Sprints, leading to unfinished tasks. What is the best approach for the Scrum Master? (Choose the best answer)",The Scrum Master should facilitate discussions on limiting WIP and implementing management techniques like Kanban to help the team focus on completing tasks efficiently. <i>Limiting WIP is a key practice to improve flow and deliver value faster.</i> (Scrum Guide 2020),S,PSM-I,Tools and Techniques,Encourage the team to increase the number of items in progress to maximize output.,"Incorrect: Increasing WIP can lead to inefficiencies and delays, reducing overall productivity.",Facilitate a discussion on limiting WIP and implementing techniques like Kanban to help the team focus on completing tasks before starting new ones.,Correct: Limiting WIP helps the team maintain focus and manage tasks more effectively.,"Ignore the issue, as the team will eventually learn to manage their WIP on their own.",Incorrect: The Scrum Master should actively support the team in adopting better WIP management practices.,Ask the Product Owner to reduce the number of tasks in the Sprint Backlog to avoid overload.,"Incorrect: The Developers are responsible for managing their work in progress, not the Product Owner.",,,,,2
The Scrum Team uses a Burnup Chart to track their progress during the Sprint. What does the Burnup Chart primarily show? (Choose the best answer),"The Burnup Chart shows the amount of work completed against the total work planned, helping visualize progress and scope changes. <i>Burnup Charts are useful for showing progress toward a goal line.</i> (Scrum Guide 2020)",S,PSM-I,Tools and Techniques,The remaining tasks to complete the Sprint.,"Incorrect: A Burnup Chart shows work completed, not remaining tasks.",The amount of work completed versus the total planned work.,"Correct: The Burnup Chart visually tracks completed work against the total planned work, helping the team understand progress.",The velocity of the team over multiple Sprints.,Incorrect: Velocity is tracked separately and is not the primary focus of a Burnup Chart.,The defects found and fixed during the Sprint.,Incorrect: A Burnup Chart does not track defects; it shows progress towards goals.,,,,,2
Which tool is most useful for visualizing work in progress and identifying bottlenecks in the team's workflow? (Choose the best answer),"A Kanban Board helps the Scrum Team visualize their workflow, manage work in progress, and identify bottlenecks. <i>Kanban Boards are often used to visualize work, limit work in progress, and maximize flow.</i> (Scrum Guide 2020)",S,PSM-I,Tools and Techniques,Product Backlog,Incorrect: The Product Backlog lists future work but does not track workflow or bottlenecks.,Kanban Board,"Correct: A Kanban Board visualizes work in progress, highlighting bottlenecks and flow inefficiencies.",Burnup Chart,Incorrect: The Burnup Chart shows progress toward goals but does not visualize workflow.,Sprint Goal,Incorrect: The Sprint Goal guides the work but does not visualize it or show bottlenecks.,,,,,2
Which three approaches can help a Scrum Team improve their estimation practices? (Choose the three best answers),"Incorporating Retrospective feedback, using collaborative techniques like planning poker, and discussing task complexity help improve estimation practices within a Scrum Team. <i>Estimation helps the Scrum Team forecast progress and manage expectations.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Using past Sprint velocities as the sole guide for future estimations.,Incorrect: Velocity should inform but not dictate estimations; other factors must also be considered.,Incorporating feedback from Retrospectives to refine estimation techniques continuously.,Correct: Retrospectives provide valuable insights into what works and what doesn’t in estimation.,Utilizing planning poker or similar collaborative estimation techniques.,Correct: Collaborative estimation helps the team reach a consensus on the effort required for tasks.,Allowing the Scrum Master to adjust estimations after Sprint Planning if needed.,"Incorrect: Estimations are the responsibility of the Developers, and adjustments should be team-driven.",Encouraging the team to discuss the complexity of tasks openly during refinement sessions.,Correct: Open discussions about task complexity help the team improve their understanding and accuracy of estimations.,,,"1,3,5"
Which three practices can help a Scrum Team maintain transparency in their workflow? (Choose the three best answers),"Maintaining transparency in the workflow involves using visualization tools, updating progress charts, and conducting refinement sessions. <i>Transparency is essential for the team to understand progress and adapt their work effectively.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Using a Kanban Board to visualize work in progress.,Correct: A Kanban Board helps the team see their work clearly and manage flow effectively.,Keeping all work items in the Product Backlog until they are ready for the Sprint Backlog.,Incorrect: This practice does not maintain transparency within the Sprint.,Regularly updating the Burndown Chart to reflect remaining work.,Correct: The Burndown Chart helps track progress and make the team’s progress transparent.,Holding daily inspections of completed work.,"Incorrect: Daily inspections focus on progress and plans, not on completed work.",Conducting frequent refinement sessions to clarify upcoming work.,Correct: Refinement sessions keep the backlog clear and ensure that work is well understood.,,,"1,3,5"
Which three techniques can a Scrum Team use to improve the accuracy of their estimations? (Choose the three best answers),"Incorporating Retrospective feedback, using consensus-based techniques, and openly discussing risks help Scrum Teams improve estimation accuracy. <i>Estimation helps the Scrum Team forecast progress and manage expectations.</i> (Scrum Guide 2020)",M,PSM-I,Tools and Techniques,Using only historical velocity to guide current estimations.,"Incorrect: While velocity is a useful reference, estimations should consider current Sprint conditions and complexities.",Incorporating feedback from Retrospectives to refine estimation practices continuously.,"Correct: Feedback helps the team identify what works and what doesn’t, improving estimation accuracy.",Utilizing planning poker or other consensus-based estimation techniques.,Correct: Consensus-based techniques promote team alignment and shared understanding of task complexities.,Assigning estimation tasks to the most experienced Developer for accuracy.,"Incorrect: Estimation is a collaborative activity that benefits from diverse perspectives, not just individual expertise.",Discussing risks and uncertainties openly during backlog refinement sessions.,Correct: Open discussions about risks help the team adjust their estimations to reflect true task complexity.,,,"1,3,5"
Which two tools can be used to measure the team’s progress and predict the likelihood of meeting the Sprint Goal? (Choose the two best answers),The Burndown and Burnup Charts are key tools for measuring progress and predicting the team’s ability to meet the Sprint Goal. <i>These charts provide visibility into the team’s progress during the Sprint.</i> (Scrum Guide 2020),M,PSM-I,Tools and Techniques,Burndown Chart,Correct: The Burndown Chart tracks the amount of work remaining and helps assess progress toward the Sprint Goal.,Velocity Chart,"Incorrect: While useful for long-term planning, the Velocity Chart is not directly used to measure progress within a Sprint.",Burnup Chart,"Correct: The Burnup Chart shows work completed versus planned work, helping track progress and predict outcomes.",Product Backlog,"Incorrect: The Product Backlog is a list of work items, not a tool for tracking Sprint progress.",Daily Scrum,Incorrect: The Daily Scrum helps inspect and adapt but does not measure progress directly.,,,"1,3"
"A Developer is frequently late to the Daily Scrum, causing delays. What should the Scrum Master do to address this issue? (Choose the best answer)",The Scrum Master should coach and remind the Developer about the importance of the Daily Scrum to encourage punctuality and respect for the event’s purpose. <i>The Scrum Master helps those outside the Scrum Team understand which of their interactions with the Scrum Team are helpful and which are not.</i> (Scrum Guide 2020),S,PSM-I,Scrum Events,Remind the Developer of the importance of the Daily Scrum and encourage punctuality.,Correct: The Scrum Master should coach the team on the importance of the event and encourage adherence to timeboxes.,Penalize the Developer for being late.,Incorrect: Punishment is not part of the Scrum Master's role.,Ask the team to hold the Daily Scrum at a different time to accommodate the Developer.,Incorrect: The Daily Scrum should have a consistent time that works for the whole team.,Ignore the issue as it does not affect the work directly.,Incorrect: Addressing team behavior is part of maintaining effective Scrum practices.,,,,,1
"During a Sprint, the Development Team realizes they will not complete the Sprint Goal. What should they do? (Choose the best answer)","When the Development Team realizes they may not meet the Sprint Goal, it is crucial to collaborate with the Product Owner to adjust the Sprint Backlog. This maintains focus on delivering valuable increments without compromising quality. <i>Scrum Guide 2020</i>",S,PSM-I,Scrum Events,Stop the current Sprint and plan a new one.,Incorrect: Sprints should not be canceled unless the Sprint Goal becomes obsolete.,Work with the Product Owner to adjust the Sprint Backlog.,Correct: Adjusting the Sprint Backlog is appropriate when the goal remains valid.,Reduce the Definition of Done to finish the work faster.,Incorrect: Compromising quality is not an option in Scrum.,Extend the Sprint duration to complete all items.,Incorrect: Sprint durations are fixed and should not be altered.,,,,,2
True or False: The Scrum Master is responsible for ensuring the Developers complete all tasks planned for the Sprint. (Choose the best answer),The Developers are accountable for managing and completing their work; the Scrum Master supports but does not enforce task completion. <i>The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.</i> (Scrum Guide 2020),TF,PSM-I,Roles and Responsibilities,,Incorrect: The Scrum Master supports the team but does not enforce task completion; the team self-manages its work.,,Correct: The Scrum Master facilitates the process but does not hold accountability for task completion; this is the Developers' responsibility.,,,,,,,,,false
